id_no,title,organization,skills,ratings,review_counts,metadata
78,"End-to-End Web Development: UI, Databases, APIs",University of Minnesota," User Story, Agile Software Development, Agile Methodology, Agile Project Management, Scrum (Software Development), Sprint Planning, Software Development Methodologies, Sprint Retrospectives, Backlogs, Continuous Integration, Test Driven Development (TDD)",0,0,Intermediate ? Specialization ? 1 - 3 Months
79,IBM iOS and Android Mobile App Developer,Salesforce," Overcoming Objections, Prospecting and Qualification, Customer Relationship Management, Lead Generation, Sales Development, Time Management, Business Writing, Salesforce, Writing, Cold Calling, Sales Prospecting, Growth Mindedness, Verbal Communication Skills, Cultural Diversity, Sales Enablement, Empathy, Emotional Intelligence, Interviewing Skills, Professional Development, Sales",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
80,Generative AI for Software Developers,Google," Figma (Design Software), User Experience Design, Mockups, User Centered Design, Usability Testing, User Interface (UI) Design, Design Elements And Principles, Interaction Design, Prototyping, Technical Communication, Typography, Color Theory",0,0,Intermediate ? Specialization ? 1 - 3 Months
81,C# Programming for Unity Game Development,IBM," Cloud Computing Architecture, Cloud Services, Cloud Security, Cloud Technologies, Data Literacy, Cloud Infrastructure, Data Mining, Cloud Platforms, Cloud Hosting, Cloud Engineering, Cloud Solutions, Cloud Computing, Generative AI, Big Data, Data Analysis, Data Science, ChatGPT, Natural Language Processing, Market Opportunities, Business",0,0,Beginner ? Specialization ? 3 - 6 Months
82,Build Dynamic User Interfaces (UI) for Websites,Scrimba," Prompt Engineering, OpenAI, ChatGPT, Debugging, Generative AI, Large Language Modeling, Pseudocode, Integrated Development Environments, Artificial Intelligence, Software Development Tools, Software Installation, Cloud Applications, Code Review, Application Programming Interface (API), System Configuration, Web Development Tools, Software Development, Application Development, Data Ethics, Program Development",0,0,Beginner ? Course ? 1 - 4 Weeks
83,Data Science Fundamentals with Python and SQL,University of Michigan," Programming Principles, Computer Programming, Python Programming, Scripting Languages, Scripting, Computational Thinking, Development Environment",0,0,Beginner ? Specialization ? 3 - 6 Months
84,IBM AI Foundations for Business,Universidad Austral," Angular, Server Side, Node.JS, Responsive Web Design, LESS, Bootstrap (Front-End Framework), Mobile Development, Back-End Web Development, Version Control, Cross Platform Development, Restful API, HTML and CSS, Web Design and Development, React Redux, JavaScript Frameworks, Continuous Integration, UI Components, TypeScript, iOS Development, MongoDB",0,0,Beginner ? Specialization ? 1 - 3 Months
85,IBM iOS and Android Mobile App Developer,IBM," React Native, Prompt Engineering, Software Development Life Cycle, Flutter (Software), Software Architecture, Swift Programming, Apple Xcode, Mobile Development, Android Studio, User Centered Design, Android Development, Apple iOS, React Redux, Git (Version Control System), GitHub, React.js, Cascading Style Sheets (CSS), Software Design, Android (Operating System), AI Personalization",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
86,Driving business towards the Sustainable Development Goals,Erasmus University Rotterdam," Corporate Sustainability, Environmental Social And Corporate Governance (ESG), Business Transformation, Business Ethics, Business Strategy, Environmental Issue, Systems Thinking, Socioeconomics, Economic Development, Strategic Partnership, Goal Setting, Innovation, Collaboration",0,0,Beginner ? Course ? 1 - 3 Months
87,Drug Development and Pharmacoepidemiology,Johns Hopkins University," Clinical Trials, Pharmaceuticals, Pharmacology, Medication Therapy Management, Pharmacotherapy, Clinical Research, Patient Safety, Medical Prescription, Epidemiology, Health Policy, Safety Assurance, Research Design, Drug Interaction, Program Evaluation, Research Methodologies, Health Care Procedure and Regulation, Statistical Analysis, Research, Public Health, Data Analysis",0,0,Intermediate ? Specialization ? 3 - 6 Months
88,Generative AI for Software Developers,IBM," Prompt Engineering, ChatGPT, Generative AI, Large Language Modeling, Data Ethics, OpenAI, Artificial Intelligence, Software Development Tools, Software Testing, Test Automation, Software Development, DevSecOps, Application Security, CI/CD, Natural Language Processing, Code Review, Software Engineering, Program Development, Software Architecture, IBM Cloud",0,0,Intermediate ? Specialization ? 1 - 3 Months
89,Data Science Fundamentals with Python and SQL,IBM," Dashboard, SQL, Descriptive Statistics, Jupyter, Statistical Analysis, Data Analysis, Probability Distribution, Pandas (Python Package), Data Visualization Software, Statistics, Data Visualization, Statistical Hypothesis Testing, Databases, Regression Analysis, Stored Procedure, Python Programming, Data Science, Data Structures, Computer Programming Tools, Data Analysis Software",0,0,Beginner ? Specialization ? 3 - 6 Months
90,Data Engineering Foundations,IBM," SQL, Web Scraping, Database Design, MySQL, Data Transformation, Data Store, IBM DB2, Extract, Transform, Load, Relational Databases, Data Architecture, Jupyter, Data Pipelines, Big Data, Data Warehousing, Data Governance, Database Management Systems, Databases, Stored Procedure, Python Programming, Data Structures",0,0,Beginner ? Specialization ? 3 - 6 Months
91,Web Development with Rust,Edureka," Restful API, System Programming, API Design, Rust (Programming Language), Web Frameworks, Server Side, Web Development, Application Programming Interface (API), Back-End Web Development, Web Servers, Web Applications, Object-Relational Mapping, Secure Coding, Software Documentation, Database Development",0,0,Intermediate ? Course ? 1 - 4 Weeks
92,IBM AI Foundations for Business,IBM," Data Literacy, Data Mining, Generative AI, Big Data, Information Architecture, Strategic Decision-Making, Enterprise Architecture, Cloud Computing, Data Analysis, Data Science, ChatGPT, Digital Transformation, Data Strategy, Data-Driven Decision-Making, Business Strategy, Business Process Automation, Data Architecture, Natural Language Processing, Market Opportunities, Leadership",0,0,Beginner ? Specialization ? 1 - 3 Months
93,Google IT Automation with Python,Google," Git (Version Control System), GitHub, Version Control, Cloud Services, Debugging, Puppet (Configuration Management Tool), Infrastructure as Code (IaC), Bash (Scripting Language), CI/CD, Cloud Computing, Technical Communication, Unit Testing, Web Services, Configuration Management, Scripting, Automation, Python Programming, Interviewing Skills, Applicant Tracking Systems, Programming Principles",0,0,Advanced ? Professional Certificate ? 3 - 6 Months
94,An Introduction to Accessibility and Inclusive Design,University of Illinois Urbana-Champaign," Disabilities, Web Content Accessibility Guidelines, Education and Training, Multimedia, Hypertext Markup Language (HTML), Instructional Design, Visual Impairment Education, Diversity Awareness, Law, Regulation, and Compliance, Advocacy",0,0,Beginner ? Course ? 1 - 3 Months
95,Introduction to Accessible Web Development,Coursera Project Network," Web Content Accessibility Guidelines, User Interface (UI), Usability, Front-End Web Development, UI Components, HTML and CSS, Semantic Web, Cascading Style Sheets (CSS), Javascript",0,0,Intermediate ? Guided Project ? Less Than 2 Hours
96,Advanced Java Programming and Web Development,Packt," Selenium (Software), Web Development Tools, Cascading Style Sheets (CSS), Java Programming, Extensible Markup Language (XML), Data Import/Export, Test Automation, Apache, Debugging, File Management, Programming Principles",0,0,Intermediate ? Course ? 1 - 3 Months
97,Data Science Fundamentals with Python and SQL,IBM," SQL, Web Scraping, Database Design, MySQL, Data Transformation, Data Store, IBM DB2, Extract, Transform, Load, Relational Databases, Data Architecture, Jupyter, Data Pipelines, Big Data, Data Warehousing, Data Governance, Database Management Systems, Databases, Stored Procedure, Python Programming, Data Structures",0,0,Beginner ? Specialization ? 3 - 6 Months
98,Data Engineering Foundations,Stanford University," Game Theory, Strategic Decision-Making, Mathematical Modeling, Graph Theory, Bayesian Statistics, Behavioral Economics, Probability, Economics, Problem Solving, Algorithms",0,0,Beginner ? Course ? 1 - 3 Months
99,Web Development with Rust,IBM," Data Engineering, Data Warehousing, SQL, Extract, Transform, Load, Apache Airflow, Web Scraping, Linux Commands, Database Design, Database Administration, MySQL, Data Pipelines, Apache Kafka, Database Management, Bash (Scripting Language), Shell Script, Database Architecture and Administration, Data Store, Jupyter, Generative AI, Data Security",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
100,IBM AI Foundations for Business,Erasmus University Rotterdam," Corporate Sustainability, Environmental Social And Corporate Governance (ESG), Business Transformation, Business Ethics, Business Strategy, Environmental Issue, Systems Thinking, Socioeconomics, Economic Development, Strategic Partnership, Goal Setting, Innovation, Collaboration",0,0,Beginner ? Course ? 1 - 3 Months
101,Google IT Automation with Python,IBM," Dashboard, Data Visualization Software, Plotly, Data Visualization, Predictive Modeling, Interactive Data Visualization, Exploratory Data Analysis, Data Wrangling, Data Analysis, Jupyter, Matplotlib, Pandas (Python Package), Seaborn, Data Presentation, Data Import/Export, Web Scraping, Data Science, Python Programming, Data Structures, Machine Learning",0,0,Beginner ? Specialization ? 3 - 6 Months
102,An Introduction to Accessibility and Inclusive Design,University of Illinois Urbana-Champaign," Disabilities, Web Content Accessibility Guidelines, Education and Training, Multimedia, Hypertext Markup Language (HTML), Instructional Design, Visual Impairment Education, Diversity Awareness, Law, Regulation, and Compliance, Advocacy",0,0,Beginner ? Course ? 1 - 3 Months
103,Introduction to Accessible Web Development,Scrimba," Prompt Engineering, OpenAI, ChatGPT, Debugging, Generative AI, Large Language Modeling, Pseudocode, Integrated Development Environments, Artificial Intelligence, Software Development Tools, Software Installation, Cloud Applications, Code Review, Application Programming Interface (API), System Configuration, Web Development Tools, Software Development, Application Development, Data Ethics, Program Development",0,0,Intermediate ? Specialization ? 1 - 3 Months
104,Advanced Java Programming and Web Development,IBM," SQL, Jupyter, Data Literacy, Data Mining, Peer Review, Data Modeling, Databases, Stored Procedure, Relational Databases, Database Design, Query Languages, Data Science, Database Management, Big Data, Computer Programming Tools, Data Analysis Software, Data Cleansing, Software Development Tools, Cloud Computing, Python Programming",0,0,Beginner ? Specialization ? 3 - 6 Months
